Name,sl3
11a_62,-q**36 - q**34 - q**30 + q**28 + 2*q**24 + q**22 - q**20 + q**18 - 2*q**16 + q**14 + q**10 + q**8 + q**4
11a_63,-q**34 - q**32 - 2*q**28 + 2*q**26 + 2*q**24 - q**22 + 3*q**20 - 2*q**18 + q**16 - 2*q**12 + 3*q**10 - 2*q**8 + 2*q**6 + q**4 - q**2 + 1
11a_64,-q**34 + q**30 - 3*q**28 + q**26 - q**22 + 4*q**20 - q**18 + 3*q**16 - q**14 - 2*q**12 + 2*q**10 - 3*q**8 + 2*q**6 + q**4 + 1
11a_65,-q**32 - q**30 + q**28 - q**26 + 2*q**22 - q**20 + q**18 + q**16 + q**12 - q**10 + q**8 - 2*q**4 + 2*q**2 + q**(-4)
11a_66,-q**24 - 2*q**18 + 3*q**16 - 2*q**14 + 2*q**12 + 2*q**10 - 2*q**8 + 4*q**6 - 4*q**4 + 3*q**2 - 1/q**2 + 2/q**4 - 2/q**6 + q**(-8)
11a_67,-q**22 + q**18 - 3*q**16 + 2*q**14 + q**12 - 2*q**10 + 5*q**8 - q**6 + 2*q**4 - 3 + 3/q**2 - 4/q**4 + 2/q**6 + 2/q**8 - 2/q**10 + q**(-12)
11a_68,-q**12 + q**8 - q**6 + 2*q**4 - 2*q**2 + 1 + 2/q**2 - 1/q**4 + 5/q**6 - 2/q**8 + 2/q**10 - 1/q**12 - 2/q**14 + q**(-16) - 2/q**18 + q**(-20)
11a_69,-q**16 + q**14 + 2*q**12 - 4*q**10 + 2*q**8 - 3*q**4 + 5*q**2 - 2 + 4/q**2 - 1/q**6 + 4/q**8 - 5/q**10 + q**(-12) + q**(-14) - 2/q**16 + q**(-18)
11a_70,q**10 - q**6 + 4*q**4 - 2*q**2 - 1 + 4/q**2 - 5/q**4 + 3/q**6 - 2/q**8 + 3/q**12 - 4/q**14 + 5/q**16 - 2/q**18 - 2/q**20 + 3/q**22 - 1/q**24
11a_71,q**8 - 2*q**6 + 3*q**4 - 2*q**2 - 1 + 5/q**2 - 4/q**4 + 6/q**6 - 2/q**8 + q**(-12) - 5/q**14 + 4/q**16 - 2/q**18 + 2/q**22 - 1/q**24
11a_72,-q**14 + 2*q**12 - 3*q**10 + 2*q**8 + q**6 - 4*q**4 + 5*q**2 - 4 + 4/q**2 + q**(-4) + 5/q**8 - 4/q**10 + q**(-12) - 1/q**14 - 2/q**16 + q**(-18)
11a_73,q**18 - 2*q**16 - q**14 + 2*q**12 - 4*q**10 + 6*q**8 + 4*q**2 - 6 + 5/q**2 - 5/q**4 + q**(-6) + 3/q**8 - 3/q**10 + 3/q**12 - 1/q**14
11a_74,q**6 + q**4 + q**2 + 2 - 1/q**2 - 2/q**6 - 2/q**8 + q**(-10) - 2/q**12 + 3/q**14 + q**(-18) + q**(-20) - 1/q**22 + q**(-24) - 1/q**26
11a_75,q**10 + q**8 + 2*q**4 - q**2 - 1 + q**(-2) - 3/q**4 + 2/q**6 - 1/q**8 + q**(-12) - 2/q**14 + 3/q**16 + q**(-22) - 1/q**24
11a_76,q**18 - q**16 + 2*q**12 - 4*q**10 + 3*q**8 - 2*q**6 - q**4 + 4*q**2 - 3 + 6/q**2 - 3/q**4 + q**(-6) + 2/q**8 - 3/q**10 + 2/q**12 - 1/q**14
11a_77,q**28 - q**26 - 2*q**24 + 3*q**22 - 2*q**20 + 3*q**16 - 4*q**14 + 2*q**12 - 2*q**10 + q**8 + 3*q**6 - 3*q**4 + 5*q**2 - 1 - 1/q**2 + 2/q**4 - 1/q**6
11a_78,q**10 - q**6 + 3*q**4 - 2*q**2 - 1 + 3/q**2 - 3/q**4 + 4/q**6 - 1/q**8 + q**(-12) - 4/q**14 + 4/q**16 - 1/q**18 - 1/q**20 + 2/q**22 - 1/q**24
11a_79,-q**24 + q**22 - 2*q**18 + 4*q**16 - 3*q**14 + 2*q**12 + q**10 - 3*q**8 + 4*q**6 - 5*q**4 + 4*q**2 - 1/q**2 + 3/q**4 - 2/q**6 + q**(-8)
11a_80,q**18 - q**16 + 2*q**12 - 3*q**10 + 4*q**8 - q**6 - q**4 + 2*q**2 - 5 + 4/q**2 - 3/q**4 + 2/q**6 + 3/q**8 - 2/q**10 + 2/q**12 - 1/q**14
11a_81,-q**12 + q**10 + q**8 - q**6 + 3*q**4 - 3*q**2 + 1 + q**(-2) - 2/q**4 + 5/q**6 - 3/q**8 + 3/q**10 - 1/q**12 - 2/q**14 + 2/q**16 - 2/q**18 + q**(-20)
11a_82,q**20 - q**18 + 2*q**16 - q**14 - q**12 + q**10 - 4*q**8 + 2*q**6 - 2*q**4 + 2*q**2 + 3 + 3/q**4 - 1/q**6 - 1/q**12
11a_83,-q**2 + 1 - 2/q**2 + q**(-4) + 2/q**6 - 1/q**8 + 6/q**10 - 1/q**12 + 3/q**14 - 3/q**18 + q**(-20) - 4/q**22 + q**(-24) - 1/q**28 + q**(-30)
11a_84,q**18 - q**16 + q**14 + q**12 - 3*q**10 + 3*q**8 - q**6 - q**4 + q**2 - 3 + 3/q**2 - 1/q**4 + 2/q**6 + 3/q**8 - 2/q**10 + q**(-12) - 1/q**16
11a_85,-q**6 + q**4 - q**2 - 1 + 4/q**2 - 2/q**4 + 3/q**6 + 2/q**8 - 1/q**10 + 2/q**12 - 3/q**14 + 2/q**16 - 2/q**20 + 2/q**22 - 2/q**24 - 1/q**26 + q**(-28)
11a_86,-q**12 + q**8 + 3*q**4 - q**2 + 1 + q**(-2) - 2/q**4 + 3/q**6 - 3/q**8 + q**(-10) - 1/q**12 - 1/q**14 + 2/q**16 - 1/q**18 + q**(-20)
11a_87,-q**16 + q**14 + 2*q**12 - 3*q**10 + 2*q**8 - 2*q**4 + 5*q**2 - 1 + 3/q**2 - 2/q**4 - 3/q**6 + 2/q**8 - 4/q**10 + 2/q**12 + 2/q**14 - 1/q**16 + q**(-18)
11a_88,q**18 + q**12 - 3*q**10 + 2*q**8 - q**6 - q**4 + 2*q**2 - 3 + 4/q**2 - 1/q**4 + 2/q**6 + 2/q**8 - 2/q**10 + q**(-12) - 1/q**14
11a_89,q**10 - q**6 + 3*q**4 - q**2 + 3/q**2 - 4/q**4 + 2/q**6 - 2/q**8 + 2/q**12 - 3/q**14 + 4/q**16 - 1/q**18 - 1/q**20 + 2/q**22 - 1/q**24
11a_90,q**22 - q**18 + 2*q**16 - q**14 + q**10 - 3*q**8 + q**6 - 2*q**4 + q**2 + 2 - 1/q**2 + 3/q**4 + q**(-10) - 1/q**12
11a_91,-q**16 + q**14 + 2*q**12 - 3*q**10 + 2*q**8 - 3*q**4 + 4*q**2 - 2 + 3/q**2 - 1/q**6 + 4/q**8 - 4/q**10 + q**(-12) + q**(-14) - 2/q**16 + q**(-18)
11a_92,-q**24 - q**20 - 2*q**18 + 3*q**16 - q**14 + 3*q**12 + 2*q**10 - q**8 + 3*q**6 - 4*q**4 + 2*q**2 - 1 - 1/q**2 + 2/q**4 - 1/q**6 + q**(-8)
11a_93,-q**22 + q**18 - 2*q**16 + q**14 - q**10 + 4*q**8 + 2*q**4 - 2 + 2/q**2 - 3/q**4 + q**(-6) + q**(-8) - 1/q**10 + q**(-12)
11a_94,q**(-10) - 1/q**12 + 3/q**14 + q**(-18) + 4/q**20 - 2/q**22 + 3/q**24 - 2/q**26 - 2/q**28 - 4/q**32 + 2/q**34 - 1/q**36 + 2/q**40 - 1/q**42
11a_95,q**(-6) - 1/q**8 + 2/q**10 + q**(-12) - 1/q**14 + 3/q**16 + q**(-22) - 1/q**24 + q**(-26) - 2/q**28 - 1/q**30 + q**(-32) - 2/q**34 + q**(-36) + q**(-38) - 1/q**40
11a_96,q**20 + q**18 - 2*q**16 + q**14 + q**12 - 4*q**10 + 3*q**8 - q**6 - q**4 + 3*q**2 - 2 + 4/q**2 - 3/q**4 + 3/q**8 - 3/q**10 + 2/q**12 + q**(-14) - 1/q**16
11a_97,q**16 + q**14 + q**10 - 2*q**8 - 2*q**6 - q**2 + 3 + q**(-2) + q**(-6) - 2/q**8 + 2/q**10 + q**(-16) - 1/q**18
11a_98,q**20 + q**18 - q**16 + q**14 - 3*q**10 + 2*q**8 - q**4 + q**2 - 2 + 2/q**2 - 1/q**4 + q**(-6) + 3/q**8 - 2/q**10 + q**(-12) + q**(-14) - 1/q**16
11a_99,-q**12 + q**10 + q**8 - q**6 + 4*q**4 - 2*q**2 + 2 + q**(-2) - 4/q**4 + 3/q**6 - 5/q**8 + 3/q**10 - 1/q**14 + 3/q**16 - 2/q**18 + q**(-20)
11a_100,1 - 1/q**2 + q**(-4) + 3/q**6 - 3/q**8 + 5/q**10 - 1/q**12 - 1/q**14 + 3/q**16 - 4/q**18 + 3/q**20 - 4/q**22 - 1/q**24 + 2/q**26 - 3/q**28 + 3/q**30 + q**(-32) - 1/q**34
11a_101,-q**6 + 2*q**4 - q**2 - 2 + 6/q**2 - 4/q**4 + 3/q**6 + 2/q**8 - 3/q**10 + 4/q**12 - 5/q**14 + 4/q**16 - 3/q**20 + 4/q**22 - 3/q**24 - 1/q**26 + q**(-28)
11a_102,q**10 + q**8 + 3*q**4 - q**2 - 1 + q**(-2) - 5/q**4 + q**(-6) - 2/q**8 + q**(-10) + 3/q**12 - 1/q**14 + 4/q**16 - 1/q**18 - 1/q**20 + q**(-22) - 1/q**24
11a_103,q**14 + q**12 - q**10 + 2*q**8 + q**6 - 3*q**4 + 2*q**2 - 1 - 1/q**2 - 2/q**6 + 2/q**8 - 1/q**10 + q**(-12) + 3/q**14 - 2/q**16 + q**(-18) + q**(-20) - 1/q**22
11a_104,-q**16 + q**12 - 3*q**10 + 3*q**8 + 2*q**6 - 2*q**4 + 4*q**2 - 3 + 2/q**2 - 1/q**6 + 4/q**8 - 4/q**10 + q**(-12) + q**(-14) - 2/q**16 + q**(-18)
11a_105,1 + q**(-4) + 3/q**6 - 2/q**8 + 3/q**10 - 2/q**12 - 2/q**14 + 2/q**16 - 3/q**18 + 3/q**20 - 2/q**22 + 2/q**26 - 2/q**28 + 2/q**30 - 1/q**34
